Date;Heure;Type;Nom;Disponibilite;Capacite;Statut;Latitude;Longitude
30/12/2025;16:03:56;Voiture;Arc de Triomphe;37;440;Open;43.61100267;3.8732007
30/12/2025;16:03:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;16:13:56;Voiture;Antigone;156;239;Open;43.60871606;3.88881893
30/12/2025;16:13:56;Voiture;Comedie;129;664;Open;43.60856092;3.87976196
30/12/2025;16:13:56;Voiture;Corum;86;480;Open;43.61388821;3.88225773
30/12/2025;16:13:56;Voiture;Europa;352;591;Open;43.60784971;3.89253074
30/12/2025;16:13:56;Voiture;Foch;371;620;Open;43.61074912;3.87657084
30/12/2025;16:13:56;Voiture;Gambetta;134;452;Open;43.60695138;3.87137436
30/12/2025;16:13:56;Voiture;Gare;369;656;Open;43.604024;3.87891
30/12/2025;16:13:56;Voiture;Triangle;149;434;Open;43.60923384;3.88184418
30/12/2025;16:13:56;Voiture;Pitot;257;590;Open;43.61224494;3.87019117
30/12/2025;16:13:56;Voiture;Circe;597;1200;Open;43.60495377;3.9178495
30/12/2025;16:13:56;Voiture;Garcia Lorca;336;400;Open;43.59098509;3.8907158
30/12/2025;16:13:56;Voiture;Mosson;205;328;Open;43.61623716;3.81966554
30/12/2025;16:13:56;Voiture;Sabines;59;285;Open;43.58383263;3.8602246
30/12/2025;16:13:56;Voiture;Sablassou;195;379;Open;43.63419194;3.92229536
30/12/2025;16:13:56;Voiture;Saint Jean Le Sec;188;285;Open;43.57082225;3.8379312
30/12/2025;16:13:56;Voiture;Euromedecine;125;239;Open;43.63895359;3.82772365
30/12/2025;16:13:56;Voiture;Occitanie;371;615;Open;43.63456232;3.84859796
30/12/2025;16:13:56;Voiture;Vicarello;9;64;Open;43.63286;3.898411
30/12/2025;16:13:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;16:13:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;16:13:56;Voiture;Charles de Gaulle;153;260;Open;43.6285421;3.8977621
30/12/2025;16:13:56;Voiture;Polygone;1447;1911;Open;43.607697;3.88515
30/12/2025;16:13:56;Voiture;Arc de Triomphe;43;440;Open;43.61100267;3.8732007
30/12/2025;16:13:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;16:23:56;Voiture;Antigone;156;239;Open;43.60871606;3.88881893
30/12/2025;16:23:56;Voiture;Comedie;131;664;Open;43.60856092;3.87976196
30/12/2025;16:23:56;Voiture;Corum;84;480;Open;43.61388821;3.88225773
30/12/2025;16:23:56;Voiture;Europa;357;591;Open;43.60784971;3.89253074
30/12/2025;16:23:56;Voiture;Foch;357;620;Open;43.61074912;3.87657084
30/12/2025;16:23:56;Voiture;Gambetta;129;452;Open;43.60695138;3.87137436
30/12/2025;16:23:56;Voiture;Gare;368;656;Open;43.604024;3.87891
30/12/2025;16:23:56;Voiture;Triangle;158;434;Open;43.60923384;3.88184418
30/12/2025;16:23:56;Voiture;Pitot;258;590;Open;43.61224494;3.87019117
30/12/2025;16:23:56;Voiture;Circe;609;1200;Open;43.60495377;3.9178495
30/12/2025;16:23:56;Voiture;Garcia Lorca;336;400;Open;43.59098509;3.8907158
30/12/2025;16:23:56;Voiture;Mosson;210;328;Open;43.61623716;3.81966554
30/12/2025;16:23:56;Voiture;Sabines;61;285;Open;43.58383263;3.8602246
30/12/2025;16:23:56;Voiture;Sablassou;197;379;Open;43.63419194;3.92229536
30/12/2025;16:23:56;Voiture;Saint Jean Le Sec;189;285;Open;43.57082225;3.8379312
30/12/2025;16:23:56;Voiture;Euromedecine;127;239;Open;43.63895359;3.82772365
30/12/2025;16:23:56;Voiture;Occitanie;377;615;Open;43.63456232;3.84859796
30/12/2025;16:23:56;Voiture;Vicarello;10;64;Open;43.63286;3.898411
30/12/2025;16:23:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;16:23:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;16:23:56;Voiture;Charles de Gaulle;151;260;Open;43.6285421;3.8977621
30/12/2025;16:23:56;Voiture;Polygone;1450;1911;Open;43.607697;3.88515
30/12/2025;16:23:56;Voiture;Arc de Triomphe;44;440;Open;43.61100267;3.8732007
30/12/2025;16:23:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;16:33:56;Voiture;Antigone;157;239;Open;43.60871606;3.88881893
30/12/2025;16:33:56;Voiture;Comedie;129;664;Open;43.60856092;3.87976196
30/12/2025;16:33:56;Voiture;Corum;83;480;Open;43.61388821;3.88225773
30/12/2025;16:33:56;Voiture;Europa;359;591;Open;43.60784971;3.89253074
30/12/2025;16:33:56;Voiture;Foch;363;620;Open;43.61074912;3.87657084
30/12/2025;16:33:56;Voiture;Gambetta;125;452;Open;43.60695138;3.87137436
30/12/2025;16:33:56;Voiture;Gare;367;656;Open;43.604024;3.87891
30/12/2025;16:33:56;Voiture;Triangle;166;434;Open;43.60923384;3.88184418
30/12/2025;16:33:56;Voiture;Pitot;260;590;Open;43.61224494;3.87019117
30/12/2025;16:33:56;Voiture;Circe;623;1200;Open;43.60495377;3.9178495
30/12/2025;16:33:56;Voiture;Garcia Lorca;338;400;Open;43.59098509;3.8907158
30/12/2025;16:33:56;Voiture;Mosson;214;328;Open;43.61623716;3.81966554
30/12/2025;16:33:56;Voiture;Sabines;64;285;Open;43.58383263;3.8602246
30/12/2025;16:33:56;Voiture;Sablassou;197;379;Open;43.63419194;3.92229536
30/12/2025;16:33:56;Voiture;Saint Jean Le Sec;190;285;Open;43.57082225;3.8379312
30/12/2025;16:33:56;Voiture;Euromedecine;126;239;Open;43.63895359;3.82772365
30/12/2025;16:33:56;Voiture;Occitanie;385;615;Open;43.63456232;3.84859796
30/12/2025;16:33:56;Voiture;Vicarello;11;64;Open;43.63286;3.898411
30/12/2025;16:33:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;16:33:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;16:33:56;Voiture;Charles de Gaulle;150;260;Open;43.6285421;3.8977621
30/12/2025;16:33:56;Voiture;Polygone;1459;1911;Open;43.607697;3.88515
30/12/2025;16:33:56;Voiture;Arc de Triomphe;40;440;Open;43.61100267;3.8732007
30/12/2025;16:33:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;16:43:56;Voiture;Antigone;157;239;Open;43.60871606;3.88881893
30/12/2025;16:43:56;Voiture;Comedie;144;664;Open;43.60856092;3.87976196
30/12/2025;16:43:56;Voiture;Corum;84;480;Open;43.61388821;3.88225773
30/12/2025;16:43:56;Voiture;Europa;366;591;Open;43.60784971;3.89253074
30/12/2025;16:43:56;Voiture;Foch;366;620;Open;43.61074912;3.87657084
30/12/2025;16:43:56;Voiture;Gambetta;125;452;Open;43.60695138;3.87137436
30/12/2025;16:43:56;Voiture;Gare;357;656;Open;43.604024;3.87891
30/12/2025;16:43:56;Voiture;Triangle;172;434;Open;43.60923384;3.88184418
30/12/2025;16:43:56;Voiture;Pitot;269;590;Open;43.61224494;3.87019117
30/12/2025;16:43:56;Voiture;Circe;567;1200;Open;43.60495377;3.9178495
30/12/2025;16:43:56;Voiture;Garcia Lorca;341;400;Open;43.59098509;3.8907158
30/12/2025;16:43:56;Voiture;Mosson;219;328;Open;43.61623716;3.81966554
30/12/2025;16:43:56;Voiture;Sabines;75;285;Open;43.58383263;3.8602246
30/12/2025;16:43:56;Voiture;Sablassou;206;379;Open;43.63419194;3.92229536
30/12/2025;16:43:56;Voiture;Saint Jean Le Sec;190;285;Open;43.57082225;3.8379312
30/12/2025;16:43:56;Voiture;Euromedecine;128;239;Open;43.63895359;3.82772365
30/12/2025;16:43:56;Voiture;Occitanie;395;615;Open;43.63456232;3.84859796
30/12/2025;16:43:56;Voiture;Vicarello;16;64;Open;43.63286;3.898411
30/12/2025;16:43:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;16:43:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;16:43:56;Voiture;Charles de Gaulle;151;260;Open;43.6285421;3.8977621
30/12/2025;16:43:56;Voiture;Polygone;1467;1911;Open;43.607697;3.88515
30/12/2025;16:43:56;Voiture;Arc de Triomphe;33;440;Open;43.61100267;3.8732007
30/12/2025;16:43:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;16:53:56;Voiture;Antigone;156;239;Open;43.60871606;3.88881893
30/12/2025;16:53:56;Voiture;Comedie;145;664;Open;43.60856092;3.87976196
30/12/2025;16:53:56;Voiture;Corum;86;480;Open;43.61388821;3.88225773
30/12/2025;16:53:56;Voiture;Europa;373;591;Open;43.60784971;3.89253074
30/12/2025;16:53:56;Voiture;Foch;376;620;Open;43.61074912;3.87657084
30/12/2025;16:53:56;Voiture;Gambetta;127;452;Open;43.60695138;3.87137436
30/12/2025;16:53:56;Voiture;Gare;353;656;Open;43.604024;3.87891
30/12/2025;16:53:56;Voiture;Triangle;183;434;Open;43.60923384;3.88184418
30/12/2025;16:53:56;Voiture;Pitot;268;590;Open;43.61224494;3.87019117
30/12/2025;16:53:56;Voiture;Circe;586;1200;Open;43.60495377;3.9178495
30/12/2025;16:53:56;Voiture;Garcia Lorca;341;400;Open;43.59098509;3.8907158
30/12/2025;16:53:56;Voiture;Mosson;224;328;Open;43.61623716;3.81966554
30/12/2025;16:53:56;Voiture;Sabines;84;285;Open;43.58383263;3.8602246
30/12/2025;16:53:56;Voiture;Sablassou;210;379;Open;43.63419194;3.92229536
30/12/2025;16:53:56;Voiture;Saint Jean Le Sec;192;285;Open;43.57082225;3.8379312
30/12/2025;16:53:56;Voiture;Euromedecine;128;239;Open;43.63895359;3.82772365
30/12/2025;16:53:56;Voiture;Occitanie;403;615;Open;43.63456232;3.84859796
30/12/2025;16:53:56;Voiture;Vicarello;16;64;Open;43.63286;3.898411
30/12/2025;16:53:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;16:53:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;16:53:56;Voiture;Charles de Gaulle;151;260;Open;43.6285421;3.8977621
30/12/2025;16:53:56;Voiture;Polygone;572;1911;Open;43.607697;3.88515
30/12/2025;16:53:56;Voiture;Arc de Triomphe;29;440;Open;43.61100267;3.8732007
30/12/2025;16:53:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;17:03:56;Voiture;Antigone;156;239;Open;43.60871606;3.88881893
30/12/2025;17:03:56;Voiture;Comedie;145;664;Open;43.60856092;3.87976196
30/12/2025;17:03:56;Voiture;Corum;109;480;Open;43.61388821;3.88225773
30/12/2025;17:03:56;Voiture;Europa;388;591;Open;43.60784971;3.89253074
30/12/2025;17:03:56;Voiture;Foch;388;620;Open;43.61074912;3.87657084
30/12/2025;17:03:56;Voiture;Gambetta;134;452;Open;43.60695138;3.87137436
30/12/2025;17:03:56;Voiture;Gare;357;656;Open;43.604024;3.87891
30/12/2025;17:03:56;Voiture;Triangle;193;434;Open;43.60923384;3.88184418
30/12/2025;17:03:56;Voiture;Pitot;279;590;Open;43.61224494;3.87019117
30/12/2025;17:03:56;Voiture;Circe;607;1200;Open;43.60495377;3.9178495
30/12/2025;17:03:56;Voiture;Garcia Lorca;342;400;Open;43.59098509;3.8907158
30/12/2025;17:03:56;Voiture;Mosson;224;328;Open;43.61623716;3.81966554
30/12/2025;17:03:56;Voiture;Sabines;82;285;Open;43.58383263;3.8602246
30/12/2025;17:03:56;Voiture;Sablassou;213;379;Open;43.63419194;3.92229536
30/12/2025;17:03:56;Voiture;Saint Jean Le Sec;195;285;Open;43.57082225;3.8379312
30/12/2025;17:03:56;Voiture;Euromedecine;128;239;Open;43.63895359;3.82772365
30/12/2025;17:03:56;Voiture;Occitanie;407;615;Open;43.63456232;3.84859796
30/12/2025;17:03:56;Voiture;Vicarello;15;64;Open;43.63286;3.898411
30/12/2025;17:03:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;17:03:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;17:03:56;Voiture;Charles de Gaulle;152;260;Open;43.6285421;3.8977621
30/12/2025;17:03:56;Voiture;Polygone;576;1911;Open;43.607697;3.88515
30/12/2025;17:03:56;Voiture;Arc de Triomphe;33;440;Open;43.61100267;3.8732007
30/12/2025;17:03:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;17:13:56;Voiture;Antigone;151;239;Open;43.60871606;3.88881893
30/12/2025;17:13:56;Voiture;Comedie;155;664;Open;43.60856092;3.87976196
30/12/2025;17:13:56;Voiture;Corum;130;480;Open;43.61388821;3.88225773
30/12/2025;17:13:56;Voiture;Europa;394;591;Open;43.60784971;3.89253074
30/12/2025;17:13:56;Voiture;Foch;395;620;Open;43.61074912;3.87657084
30/12/2025;17:13:56;Voiture;Gambetta;129;452;Open;43.60695138;3.87137436
30/12/2025;17:13:56;Voiture;Gare;359;656;Open;43.604024;3.87891
30/12/2025;17:13:56;Voiture;Triangle;204;434;Open;43.60923384;3.88184418
30/12/2025;17:13:56;Voiture;Pitot;286;590;Open;43.61224494;3.87019117
30/12/2025;17:13:56;Voiture;Circe;611;1200;Open;43.60495377;3.9178495
30/12/2025;17:13:56;Voiture;Garcia Lorca;343;400;Open;43.59098509;3.8907158
30/12/2025;17:13:56;Voiture;Mosson;226;328;Open;43.61623716;3.81966554
30/12/2025;17:13:56;Voiture;Sabines;86;285;Open;43.58383263;3.8602246
30/12/2025;17:13:56;Voiture;Sablassou;216;379;Open;43.63419194;3.92229536
30/12/2025;17:13:56;Voiture;Saint Jean Le Sec;200;285;Open;43.57082225;3.8379312
30/12/2025;17:13:56;Voiture;Euromedecine;127;239;Open;43.63895359;3.82772365
30/12/2025;17:13:56;Voiture;Occitanie;410;615;Open;43.63456232;3.84859796
30/12/2025;17:13:56;Voiture;Vicarello;18;64;Open;43.63286;3.898411
30/12/2025;17:13:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;17:13:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;17:13:56;Voiture;Charles de Gaulle;150;260;Open;43.6285421;3.8977621
30/12/2025;17:13:56;Voiture;Polygone;618;1911;Open;43.607697;3.88515
30/12/2025;17:13:56;Voiture;Arc de Triomphe;33;440;Open;43.61100267;3.8732007
30/12/2025;17:13:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;17:23:56;Voiture;Antigone;151;239;Open;43.60871606;3.88881893
30/12/2025;17:23:56;Voiture;Comedie;164;664;Open;43.60856092;3.87976196
30/12/2025;17:23:56;Voiture;Corum;150;480;Open;43.61388821;3.88225773
30/12/2025;17:23:56;Voiture;Europa;407;591;Open;43.60784971;3.89253074
30/12/2025;17:23:56;Voiture;Foch;404;620;Open;43.61074912;3.87657084
30/12/2025;17:23:56;Voiture;Gambetta;132;452;Open;43.60695138;3.87137436
30/12/2025;17:23:56;Voiture;Gare;378;656;Open;43.604024;3.87891
30/12/2025;17:23:56;Voiture;Triangle;211;434;Open;43.60923384;3.88184418
30/12/2025;17:23:56;Voiture;Pitot;293;590;Open;43.61224494;3.87019117
30/12/2025;17:23:56;Voiture;Circe;621;1200;Open;43.60495377;3.9178495
30/12/2025;17:23:56;Voiture;Garcia Lorca;345;400;Open;43.59098509;3.8907158
30/12/2025;17:23:56;Voiture;Mosson;234;328;Open;43.61623716;3.81966554
30/12/2025;17:23:56;Voiture;Sabines;89;285;Open;43.58383263;3.8602246
30/12/2025;17:23:56;Voiture;Sablassou;219;379;Open;43.63419194;3.92229536
30/12/2025;17:23:56;Voiture;Saint Jean Le Sec;201;285;Open;43.57082225;3.8379312
30/12/2025;17:23:56;Voiture;Euromedecine;132;239;Open;43.63895359;3.82772365
30/12/2025;17:23:56;Voiture;Occitanie;417;615;Open;43.63456232;3.84859796
30/12/2025;17:23:56;Voiture;Vicarello;15;64;Open;43.63286;3.898411
30/12/2025;17:23:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;17:23:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;17:23:56;Voiture;Charles de Gaulle;151;260;Open;43.6285421;3.8977621
30/12/2025;17:23:56;Voiture;Polygone;644;1911;Open;43.607697;3.88515
30/12/2025;17:23:56;Voiture;Arc de Triomphe;34;440;Open;43.61100267;3.8732007
30/12/2025;17:23:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;17:33:56;Voiture;Antigone;150;239;Open;43.60871606;3.88881893
30/12/2025;17:33:56;Voiture;Comedie;172;664;Open;43.60856092;3.87976196
30/12/2025;17:33:56;Voiture;Corum;162;480;Open;43.61388821;3.88225773
30/12/2025;17:33:56;Voiture;Europa;418;591;Open;43.60784971;3.89253074
30/12/2025;17:33:56;Voiture;Foch;413;620;Open;43.61074912;3.87657084
30/12/2025;17:33:56;Voiture;Gambetta;134;452;Open;43.60695138;3.87137436
30/12/2025;17:33:56;Voiture;Gare;392;656;Open;43.604024;3.87891
30/12/2025;17:33:56;Voiture;Triangle;239;434;Open;43.60923384;3.88184418
30/12/2025;17:33:56;Voiture;Pitot;299;590;Open;43.61224494;3.87019117
30/12/2025;17:33:56;Voiture;Circe;645;1200;Open;43.60495377;3.9178495
30/12/2025;17:33:56;Voiture;Garcia Lorca;348;400;Open;43.59098509;3.8907158
30/12/2025;17:33:56;Voiture;Mosson;242;328;Open;43.61623716;3.81966554
30/12/2025;17:33:56;Voiture;Sabines;87;285;Open;43.58383263;3.8602246
30/12/2025;17:33:56;Voiture;Sablassou;225;379;Open;43.63419194;3.92229536
30/12/2025;17:33:56;Voiture;Saint Jean Le Sec;205;285;Open;43.57082225;3.8379312
30/12/2025;17:33:56;Voiture;Euromedecine;134;239;Open;43.63895359;3.82772365
30/12/2025;17:33:56;Voiture;Occitanie;423;615;Open;43.63456232;3.84859796
30/12/2025;17:33:56;Voiture;Vicarello;18;64;Open;43.63286;3.898411
30/12/2025;17:33:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;17:33:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;17:33:56;Voiture;Charles de Gaulle;153;260;Open;43.6285421;3.8977621
30/12/2025;17:33:56;Voiture;Polygone;671;1911;Open;43.607697;3.88515
30/12/2025;17:33:56;Voiture;Arc de Triomphe;35;440;Open;43.61100267;3.8732007
30/12/2025;17:33:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;17:43:56;Voiture;Antigone;148;239;Open;43.60871606;3.88881893
30/12/2025;17:43:56;Voiture;Comedie;190;664;Open;43.60856092;3.87976196
30/12/2025;17:43:56;Voiture;Corum;175;480;Open;43.61388821;3.88225773
30/12/2025;17:43:56;Voiture;Europa;427;591;Open;43.60784971;3.89253074
30/12/2025;17:43:56;Voiture;Foch;423;620;Open;43.61074912;3.87657084
30/12/2025;17:43:56;Voiture;Gambetta;141;452;Open;43.60695138;3.87137436
30/12/2025;17:43:56;Voiture;Gare;400;656;Open;43.604024;3.87891
30/12/2025;17:43:56;Voiture;Triangle;243;434;Open;43.60923384;3.88184418
30/12/2025;17:43:56;Voiture;Pitot;308;590;Open;43.61224494;3.87019117
30/12/2025;17:43:56;Voiture;Circe;675;1200;Open;43.60495377;3.9178495
30/12/2025;17:43:56;Voiture;Garcia Lorca;351;400;Open;43.59098509;3.8907158
30/12/2025;17:43:56;Voiture;Mosson;243;328;Open;43.61623716;3.81966554
30/12/2025;17:43:56;Voiture;Sabines;95;285;Open;43.58383263;3.8602246
30/12/2025;17:43:56;Voiture;Sablassou;228;379;Open;43.63419194;3.92229536
30/12/2025;17:43:56;Voiture;Saint Jean Le Sec;205;285;Open;43.57082225;3.8379312
30/12/2025;17:43:56;Voiture;Euromedecine;135;239;Open;43.63895359;3.82772365
30/12/2025;17:43:56;Voiture;Occitanie;436;615;Open;43.63456232;3.84859796
30/12/2025;17:43:56;Voiture;Vicarello;18;64;Open;43.63286;3.898411
30/12/2025;17:43:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;17:43:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;17:43:56;Voiture;Charles de Gaulle;154;260;Open;43.6285421;3.8977621
30/12/2025;17:43:56;Voiture;Polygone;698;1911;Open;43.607697;3.88515
30/12/2025;17:43:56;Voiture;Arc de Triomphe;41;440;Open;43.61100267;3.8732007
30/12/2025;17:43:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;17:53:56;Voiture;Antigone;149;239;Open;43.60871606;3.88881893
30/12/2025;17:53:56;Voiture;Comedie;203;664;Open;43.60856092;3.87976196
30/12/2025;17:53:56;Voiture;Corum;190;480;Open;43.61388821;3.88225773
30/12/2025;17:53:56;Voiture;Europa;432;591;Open;43.60784971;3.89253074
30/12/2025;17:53:56;Voiture;Foch;431;620;Open;43.61074912;3.87657084
30/12/2025;17:53:56;Voiture;Gambetta;141;452;Open;43.60695138;3.87137436
30/12/2025;17:53:56;Voiture;Gare;402;656;Open;43.604024;3.87891
30/12/2025;17:53:56;Voiture;Triangle;257;434;Open;43.60923384;3.88184418
30/12/2025;17:53:56;Voiture;Pitot;309;590;Open;43.61224494;3.87019117
30/12/2025;17:53:56;Voiture;Circe;711;1200;Open;43.60495377;3.9178495
30/12/2025;17:53:56;Voiture;Garcia Lorca;355;400;Open;43.59098509;3.8907158
30/12/2025;17:53:56;Voiture;Mosson;248;328;Open;43.61623716;3.81966554
30/12/2025;17:53:56;Voiture;Sabines;101;285;Open;43.58383263;3.8602246
30/12/2025;17:53:56;Voiture;Sablassou;232;379;Open;43.63419194;3.92229536
30/12/2025;17:53:56;Voiture;Saint Jean Le Sec;204;285;Open;43.57082225;3.8379312
30/12/2025;17:53:56;Voiture;Euromedecine;136;239;Open;43.63895359;3.82772365
30/12/2025;17:53:56;Voiture;Occitanie;446;615;Open;43.63456232;3.84859796
30/12/2025;17:53:56;Voiture;Vicarello;20;64;Open;43.63286;3.898411
30/12/2025;17:53:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;17:53:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;17:53:56;Voiture;Charles de Gaulle;153;260;Open;43.6285421;3.8977621
30/12/2025;17:53:56;Voiture;Polygone;725;1911;Open;43.607697;3.88515
30/12/2025;17:53:56;Voiture;Arc de Triomphe;46;440;Open;43.61100267;3.8732007
30/12/2025;17:53:56;Voiture;Gaumont-Circe;199;500;Open;43.60495377;3.9178495
30/12/2025;18:03:56;Voiture;Antigone;149;239;Open;43.60871606;3.88881893
30/12/2025;18:03:56;Voiture;Comedie;215;664;Open;43.60856092;3.87976196
30/12/2025;18:03:56;Voiture;Corum;200;480;Open;43.61388821;3.88225773
30/12/2025;18:03:56;Voiture;Europa;441;591;Open;43.60784971;3.89253074
30/12/2025;18:03:56;Voiture;Foch;441;620;Open;43.61074912;3.87657084
30/12/2025;18:03:56;Voiture;Gambetta;144;452;Open;43.60695138;3.87137436
30/12/2025;18:03:56;Voiture;Gare;404;656;Open;43.604024;3.87891
30/12/2025;18:03:56;Voiture;Triangle;263;434;Open;43.60923384;3.88184418
30/12/2025;18:03:56;Voiture;Pitot;308;590;Open;43.61224494;3.87019117
30/12/2025;18:03:56;Voiture;Circe;730;1200;Open;43.60495377;3.9178495
30/12/2025;18:03:56;Voiture;Garcia Lorca;355;400;Open;43.59098509;3.8907158
30/12/2025;18:03:56;Voiture;Mosson;253;328;Open;43.61623716;3.81966554
30/12/2025;18:03:56;Voiture;Sabines;98;285;Open;43.58383263;3.8602246
30/12/2025;18:03:56;Voiture;Sablassou;234;379;Open;43.63419194;3.92229536
30/12/2025;18:03:56;Voiture;Saint Jean Le Sec;208;285;Open;43.57082225;3.8379312
30/12/2025;18:03:56;Voiture;Euromedecine;139;239;Open;43.63895359;3.82772365
30/12/2025;18:03:56;Voiture;Occitanie;456;615;Open;43.63456232;3.84859796
30/12/2025;18:03:56;Voiture;Vicarello;25;64;Open;43.63286;3.898411
30/12/2025;18:03:56;Voiture;Gaumont EST;74;109;Open;43.604526;3.91529
30/12/2025;18:03:56;Voiture;Gaumont OUEST;5;250;Open;43.604824;3.914158
30/12/2025;18:03:56;Voiture;Charles de Gaulle;156;260;Open;43.6285421;3.8977621
30/12/2025;18:03:56;Voiture;Polygone;767;1911;Open;43.607697;3.88515
30/12/2025;18:03:56;Voiture;Arc de Triomphe;53;440;Open;43.61100267;3.8732007
